"ID";"CIR";"APT";"COMUNE_CODICE";"COMUNE";"DENOMINAZIONE";"TIPOLOGIA";"CATEGORIA";"INDIRIZZO";"FRAZIONE";"CAP";"PROV";"TELEFONO";"TELEFONO2";"FAX";"WEB";"EMAIL";"COORDX";"COORDY";"TOTALE_UNITA";"TOTALE_LETTI";"TOTALE_BAGNI"
31462;"054041B403031462";"5";"054041";"PIETRALUNGA";"APPARTAMENTI CASA BIRON";"Affittacamere";"Affittacamere";"Molino Sant'Anna,32";" ";"06026";"PG";"3792935202";"0755454588";" ";"www.casabiron.com";"info@casabiron.com";12,4293113497469;43,4078059946474;4;9;0
31464;"054022B501031464";"6";"054022";"GUALDO CATTANEO";"AGRITURISMO SANT'ANGELO";"Agriturismo";"5 girasoli";"Via Sant'Angelo,45";"SARAGANO";"06035";"PG";"3396257384";" ";" ";"https://www.agriturismosantangelo.eu/";"agr.santangelo.saragano@gmail.com";12,4813514413794;42,8921258706102;3;10;5
31481;"054018B403031481";"6";"054018";"FOLIGNO";"LA FROTTOLA";"Affittacamere";"Affittacamere";"Via Marco da Rasiglia,21-21/b";"RASIGLIA";"06034";"PG";"0742459245";"3478832507";" ";" ";"lafrottola.rasiglia@gmail.com";12,7790260153457;43,0481259907143;2;4;2
31482;"054018B403031482";"6";"054018";"FOLIGNO";"IL PALAZZETTO";"Affittacamere";"Affittacamere";"Via Francesco Benaducci ,75";" ";"06034";"PG";"0742379886";" ";" ";" ";"edliliziadelfuturo@libero.it";12,7007206269815;42,9571915835053;2;4;2
31487;"055023B403031487";"8";"055023";"ORVIETO";"CARVAJAL ROOMS";"Affittacamere";"Affittacamere";"Via Malabranca,15";" ";"05018";"TR";"3280247273";" ";" ";" ";"commerciale@roscabsn.it";12,1045594587123;42,7189892345896;2;8;2
31490;"054039C101031490";"9";"054039";"PERUGIA";"A CASA DI BRUNO";"Bed & Breakfast";"Bed & Breakfast";"Via Goldoni,20";" ";"06123";"PG";"3495244371";" ";" ";" ";"brunogpilla@gmail.com";12,3890018;43,1148672220213;1;1;0
31506;"055022B501031506";"11";"055022";"NARNI";"CAMPO DELLE MARGHERITE";"Agriturismo";"4 girasoli";"Localita Case Alte,12";"SCHIFANOIA";"05030";"TR";"3334343586";" ";" ";" ";"campodellemargherite@aol.com";12,5397093740094;42,4676702635307;4;25;4
31513;"054034C202031513";"6";"054034";"NOCERA UMBRA";"CASA ORNELLA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Camilli,20";" ";"06025";"PG";"3669377087";"335320429";" ";" ";"lisabellabazzucchi67@gmail.com";12,7890664576728;43,1113975630328;1;4;2
31515;"054056C202031515";"5";"054056";"UMBERTIDE";"VILLA ULIVETO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Molino Vitelli,136/a";"NICCONE";"06019";"PG";"3515484458";" ";" ";" ";"andreahoxha98@gmail.com";12,2764154338074;43,3177216543834;1;8;3
31516;"054056C202031516";"5";"054056";"UMBERTIDE";"VILLA DEL SOLE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Molino Vitelli,136/a";"NICCONE";"06018";"PG";"3898219681";" ";" ";" ";"denisrraf@gmail.com";12,2751836428249;43,3182069685629;1;8;3
31524;"054034C202031524";"6";"054034";"NOCERA UMBRA";"CASA  VALENTINA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Garibaldi,14";" ";"06025";"PG";"3355874020";" ";" ";" ";"brl1956@alice.it";12,7883622134907;43,1144327190018;1;7;2
31526;"054032C101031526";"5";"054032";"MONTE SANTA MARIA TIBERINA";"MOLINO CALDARINO";"Bed & Breakfast";"Bed & Breakfast";"Localita Le Balze,92";" ";"06010";"PG";"3338564961";" ";" ";" ";"valeria.belli66@gmail.com";12,1020366098773;43,4346046597431;2;4;1
31527;"055023C202031527";"8";"055023";"ORVIETO";"206 CAVOUR HOUSE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Corso Cavour,206";" ";"05018";"TR";"3347050924";"0763217016";" ";" ";"206cavourhouse@gmail.com";12,1089748846573;42,7194882990476;1;5;2
31528;"055015C202031528";"1";"055015";"GUARDEA";"VISTA DEL LAGO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via del Fossato,20";" ";"05025";"TR";"3339094289";" ";" ";" ";"leadegiorgio@gmail.com";12,2943261111295;42,6222442404292;2;10;5
31529;"054018B501031529";"6";"054018";"FOLIGNO";"CASALE MOROTTI";"Agriturismo";"5 girasoli";"Via Fossa Renosa,100";" ";"06034";"PG";"3209711656";" ";" ";"www.casalemorotti.it";"gentilonisilveri.azienda@gmail.com";12,6308129441821;42,9437870298925;8;13;5
31530;"054018C201031530";"6";"054018";"FOLIGNO";"AFFITTACAMERE FERRANTI";"Affittacamere";"Affittacamere";"Viale Mezzetti,6 interno 7";" ";"06034";"PG";"3355277113";" ";" ";" ";"rita.marconi@alice.it";12,7097289865092;42,9536812186665;3;5;0
31531;"054015C101031531";"9";"054015";"CORCIANO";"CASETTA AL CIPRESSO";"Bed & Breakfast";"Bed & Breakfast";"Via Antonio Banfi ,16";"MANTIGNANA";"06073";"PG";"3475437413";" ";" ";" ";"colettajeanmarc@gmail.com";12,2756263423272;43,1645186513761;2;5;2
31532;"054039C202031532";"9";"054039";"PERUGIA";"CASA DI  ALDINA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Pozzo Campana,3";" ";"06100";"PG";"3494511441";" ";" ";" ";"lupilaura@libero.it";12,3898443153457;43,1143091112722;1;5;1
31536;"054050C202031536";"6";"054050";"SPELLO";"IL SOGNO CASA VACANZE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Sant'Angelo,63";" ";"06038";"PG";"3896393382";"3473271045";" ";"www.ilsognocasavacanzespello.it/";"stefanialeo1970@gmail.com";12,6725889497108;42,9893490109246;1;6;1
31537;"054026C202031537";"4";"054026";"MAGIONE";"LA CASA DI ANNA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via del Popolo,23/b";"TORRICELLA";"06063";"PG";"34733622254";" ";" ";" ";"caloniannamaria@gmail.com";12,1897686399064;43,1580457109161;1;2;1
31541;"054001B403031541";"2";"054001";"ASSISI";"LA CASINA DI ASSISI di Boccali Rita";"Affittacamere";"Affittacamere";"Via Santa Maria delle Rose,15/A";" ";"06081";"PG";"3475603025";" ";" ";" ";"ritaboccali@hotmail.com";12,6147829134949;43,0720097467949;1;2;1
31542;"055032C201031542";"11";"055032";"TERNI";"A CASA DI ASJA";"Affittacamere";"Affittacamere";"Starda di Prisciano,74";" ";"05100";"TR";"3487152349";"3351345584";" ";"www.acasadiasja.it";"info@acasadiasja.it";12,6868832822931;42,576701758762;3;6;3
31545;"055004B901031545";"1";"055004";"AMELIA";"COUNTRY HOUSE MONASTERO LE GRAZIE";"Country house";"Country house";"Via della Gabelletta,4";"FOCE";"05022";"TR";"3779604684";"0744294546";" ";"https://monasterolegrazie.com/it/";"monasterodellegrazie@gmail.com";12,4564270018549;42,5683257835137;12;21;16
31551;"054050C202031551";"6";"054050";"SPELLO";"APPARTAMENTO LA PERLA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Maddalena,10";" ";"06038";"PG";"3334294788";" ";" ";" ";"lorebotti86@gmail.com";12,6716297153457;42,9894060388689;1;4;1
31552;"054037C202031552";"4";"054037";"PANICALE";"POGGIO DEL PERO 2";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Vieniche ,15";" ";"06064";"PG";"004367689296815";" ";" ";" ";"katja.seipel@gmx.at";12,1129407730185;43,0328838562709;1;5;2
31553;"054050B404031553";"6";"054050";"SPELLO";"LA CASA DELL'ABATE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Collepino,2";"COLLEPINO";"06038";"PG";"3473777813";" ";" ";" ";"alessio.balbo1511@gmail.com";12,7028003342883;43,0223438618163;2;12;4
31564;"054039C202031564";"9";"054039";"PERUGIA";"CASINA GENTILI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Emilia,17";"PRETOLA";"06134";"PG";"3483301719";" ";" ";" ";"gentilism@spsaudio.it";12,4358154399064;43,1162887660642;1;6;1
31565;"054039B403031565";"9";"054039";"PERUGIA";"SANTA CECILIA HOME STATION";"Affittacamere";"Affittacamere";"Via del Macello,6 Y";" ";"06128";"PG";"08119712729";" ";" ";"https://www.homestationperugia.it/";"relaisantacecilia@gmail.com";12,3747236632058;43,1039415659382;2;3;0
31569;"055023C202031569";"8";"055023";"ORVIETO";"CASA DI MONICA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Strada del Fossitello,4";"TORRE SAN SEVERO";"05018";"TR";"3282760637";"076328639";" ";" ";"casadimonica4@gmail.com";12,0603541380612;42,670706639055;1;8;2
31570;"054026B901031570";"4";"054026";"MAGIONE";"COUNTRY  HOUSE LA FRUSTA";"Country house";"Country house";"Via della Frusta,15-17-17/a";" ";"06063";"PG";"3387434152";" ";" ";" ";"stefanobocciarelli@gmail.com";12,3996578153457;43,0365136593489;7;24;10
31571;"054005C202031571";"10";"054005";"CAMPELLO SUL CLITUNNO";"CASA PICCOLO BORGO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Acera,snc";"ACERA";"06042";"PG";"3383494493";" ";" ";" ";"sabrina.nocchi1969@libero.it";12,8401786046095;42,8242922626083;1;6;1
31575;"054050B404031575";"6";"054050";"SPELLO";"MAPEPA RESORT";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Navello,26";" ";"06038";"PG";"3929138791";" ";" ";" ";"monicamasciotti@virgilio.it";12,6523665306871;43,0092230801559;7;19;7
31577;"054001C201031577";"2";"054001";"ASSISI";"SUITE NELLA NATURA DI ASSISI";"Affittacamere";"Affittacamere";"Via Ponte Todero,19";" ";"06081";"PG";"33898022887";" ";" ";" ";"monicacalisti2@gmail.com";12,6253014227654;43,0521112184809;1;2;1
31590;"054050C202031590";"6";"054050";"SPELLO";"LA FINESTRA SU SPELLO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";" Traversa di Via Gigliara,4";" ";"06038";"PG";"3404229889";" ";" ";" ";"debbyciu@yahoo.it";12,6596540668962;42,9978150154419;1;4;1
31591;"054027C202031591";"12";"054027";"MARSCIANO";"APPARTAMENTO DELLE RONDINI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Viale Carlo Faina,40/A";" ";"06055";"PG";"3470766897";" ";" ";" ";"romina.favaroni@yahoo.com";12,3512807114564;42,9172948791195;1;8;2
31593;"054056C202031593";"5";"054056";"UMBERTIDE";"VILLA COSTA PICCOLA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Costa di Monteacuto,508/A";" ";"06019";"PG";"3489163758";" ";" ";"www.villacostapiccola.com";"villacostapiccola@gmail.com";12,2988985002751;43,2606669746996;1;8;4
31594;"054012C202031594";"4";"054012";"CITTA' DELLA PIEVE";"LA SOLDA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Acquaiole,18";" ";"06062";"PG";"3801092517";" ";" ";" ";"alessandro@specialumbria.com";12,0141746982288;42,9353251501744;1;6;4
31595;"055030B501031595";"8";"055030";"SAN VENANZO";"AGRITURISMO IL SASSOLINO";"Agriturismo";"4 girasoli";"Vocabolo Torricella,snc";"COLLELUNGO";"05010";"TR";"3484537758";"3397005347";" ";" ";"silverrone.fasanella@gmail.com";12,3233034270633;42,8576794975941;4;8;4
31596;"054018C202031596";"6";"054018";"FOLIGNO";"NATURE AND POETRY HOUSE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Ponte Santa Lucia,6";"PONTE SANTA LUCIA";"06034";"PG";"3476007479";" ";" ";" ";"d.mattioli@noesisonline.eu";12,7847301452519;42,9820388134546;1;6;2
31597;"054018C202031597";"6";"054018";"FOLIGNO";"VILLA CAPPUCCINI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Cappuccini,4";" ";"06034";"PG";"3338259494";" ";" ";" ";"guglielmina.barbieri@gmail.com";12,7153930365922;42,9638875465484;1;7;3
31598;"054035B501031598";"3";"054035";"NORCIA";"CASALE SIENTI 'N PUO'";"Agriturismo";"3 girasoli";"Localita Salterini, Via Case Sparse,snc";" ";"06046";"PG";"3357010781";" ";" ";" ";"casalesientinpuo2022@gmail.com";13,08478;42,806972;10;20;10
31599;"054018C201031599";"6";"054018";"FOLIGNO";"I TRE FRATELLI";"Affittacamere";"Affittacamere";"Via Ballestracci,22";" ";"06034";"PG";"3515371905";" ";" ";" ";"i.tre.fratelli.foligno@gmail.com";12,7068553865092;42,9571507191723;1;2;1
31600;"054013C101031600";"5";"054013";"CITTA' DI CASTELLO";"LA DOGANA";"Bed & Breakfast";"Bed & Breakfast";"Via San Florido ,67";" ";"06012";"PG";"3382367278";"3335334241";" ";" ";"michelemeocci2@gmail.com";12,2367884711636;43,4543128722163;1;2;1
31601;"054035B403031601";"3";"054035";"NORCIA";"AFFITTACAMERE GARIBALDI";"Affittacamere";"Affittacamere";"Piazza Garibaldi,snc";" ";"06046";"PG";"3336152324";" ";" ";"www.affittacameregaribaldinorcia.it";"info@affittacameregaribaldinorcia.it";13,1488751556267;42,7561763534904;4;8;4
31605;"054050C202031605";"6";"054050";"SPELLO";"PIETRA ROSA CASA VACANZA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Torre Quadrano,3";" ";"06038";"PG";"3335042610";" ";" ";" ";"saratr@hotmail.it";12,6135958627313;42,9894083347534;2;19;5
31611;"055001B403031611";"11";"055001";"ACQUASPARTA";"TENUTA DELLE ACQUE";"Affittacamere";"Affittacamere";"Via Merlone,1";" ";"05021";"TR";"3470866292";" ";" ";" ";"tenutadelleacque@gmail.com";12,5421775172006;42,7010460361767;6;11;6
31612;"054005C202031612";"10";"054005";"CAMPELLO SUL CLITUNNO";"TORRE CAMPELLO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Santa Maria,snc";" ";"06042";"PG";"3351332808";" ";" ";" ";"livio.campello@fastwebnet.it";12,7614912712446;42,8230023313249;1;5;2
31615;"055016C202031615";"1";"055016";"LUGNANO IN TEVERINA";"VALLENERA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Vallenera,25/F";" ";"05020";"TR";"3204249365";" ";" ";" ";"tatonina@alice.it";12,616052726144;42,6001481053098;1;8;1
31616;"055023B501031616";"8";"055023";"ORVIETO";"PODERE PALAZZINO";"Agriturismo";"4 girasoli";"Localita Palazzina,60";"BENANO";"05018";"TR";"00393351372498";"00393494349677";" ";"www.poderepalazzino.it";"podpalazzino@yahoo.it";12,002867;42,734414;2;10;4
31617;"055012B403031617";"11";"055012";"FERENTILLO";"ALLOGGIO RURALE FERENTILLO";"Affittacamere";"Affittacamere";"Via della Rocca,35";" ";"05034";"TR";"3355863211";" ";" ";"www.alloggiorurale.it";"info@alloggiorurale.it";12,8434295711636;42,5852386353026;3;5;1
31618;"054038C202031618";"4";"054038";"PASSIGNANO SUL TRASIMENO";"CASA VACANZE STELLA SUL LAGO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Perugia,46/a";"SAN DONATO";"06065";"PG";"3475284743";" ";" ";" ";"casavacanzestellasullago@gmail.com";12,1689635771547;43,1778373572205;1;4;1
31622;"054052C202031622";"12";"054052";"TODI";"CASA VACANZE IL ROSMARINO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Palazzetta,24/d";"ASPROLI";"06059";"PG";"3298512687";" ";" ";" ";"feliceluciani@libero.it";12,345781063832;42,748141690384;1;4;2
31625;"054001B501031625";"2";"054001";"ASSISI";"AGRITURISMO MONTE OLIVETO";"Agriturismo";"3 girasoli";"Via Monte Oliveto,81";"PALAZZO";"06081";"PG";"3357099657";" ";" ";" ";"apostolico.bruno@libero.it";12,5673369423272;43,0963148083134;5;14;5
31627;"055015C202031627";"1";"055015";"GUARDEA";"OASI HOUSE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Madonna del Porto,51";" ";"05025";"TR";"3351332251";" ";" ";" ";"benedettasangiovanni@gmail.com";12,2578879404722;42,6233256157391;1;2;1
31630;"054039C101031630";"9";"054039";"PERUGIA";"LA CASETTA DEI SOGNI";"Bed & Breakfast";"Bed & Breakfast";"Via Matteo Renato  Imbriani,11";" ";"06122";"PG";"3406114379";" ";" ";" ";"elisapecere1985@gmail.com";12,3929745497469;43,1116867945909;1;2;1
31639;"054039C202031639";"9";"054039";"PERUGIA";"CASA DEGLI ULIVI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Strada Fontana Bella,4";" ";"06132";"PG";"3396703511";" ";" ";" ";"lauramezzasoma73@gmail.com";12,3264611134907;43,1135966101153;1;5;1
31646;"054023C202031646";"7";"054023";"GUALDO TADINO";"APPARTAMENTO BETTY";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Umeoli,28";" ";"06023";"PG";"3487112367";" ";" ";" ";"achilleberardi@libero.it";12,7863589711636;43,234744705276;1;3;1
31647;"054052B501031647";"12";"054052";"TODI";"IL MEROLLO";"Agriturismo";"4 girasoli";"Vocabolo San Quirico,42";"PESCIANO";"06059";"PG";"3345023378";" ";" ";"www.ilmerollo.com";"info@ilmerollo.com";12,4341699;42,6417599209373;8;20;8
31648;"054001B501031648";"2";"054001";"ASSISI";"PODERE LA FORNACE di Kaul III Howard Edward";"Agriturismo";"5 girasoli";"Via Ombrosa,3";"TORDIBETTO";"06081";"PG";"3339569358";"0758019537";"0758019537";"www.lafornace.com";"info@lafornace.com";12,5693287;43,083535400191;8;20;10
31653;"054052B701031653";"12";"054052";"TODI";"LA COLLINA DI COLLEVALENZA";"Casa per ferie";"Casa per ferie";"Vocabolo Casino,117";" ";"06059";"PG";"0758870034";" ";" ";" ";"info@lacollinadicollevalenza.com";12,4098340269815;42,7941220657555;36;76;36
31654;"054051B501031654";"10";"054051";"SPOLETO";"AGRITURISMO VILLINO BELLAVISTA";"Agriturismo";"4 girasoli";"Localita Licina,16";" ";"06049";"PG";"0743296634";" ";" ";"www.bellavistaspoleto.it";"info@bellavistaspoleto.it";12,7521087740635;42,7475675272526;9;20;9
31658;"055023C101031658";"8";"055023";"ORVIETO";"B&B GIOVANNI SALVATORI";"Bed & Breakfast";"Bed & Breakfast";"Via Giovanni Salvatori ,32/a";"ORVIETO SCALO";"05018";"TR";"3397561258";" ";" ";" ";"mayradelacruz@gmail.com";12,1262815288364;42,7220731707242;1;2;1
31663;"054024C201031663";"7";"054024";"GUBBIO";"AFFITTACAMERE APE";"Affittacamere";"Affittacamere";"Via del Chiascio,110";" ";"06024";"PG";"3356681078";"0759256135";" ";"www.affittacamereape.it";"info@affittacamereape.it";12,6807916325463;43,2731294194992;5;7;3
31664;"054037B404031664";"4";"054037";"PANICALE";"RELAX HOME HOLIDAY";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Poggio del Vento ,2";"TAVERNELLE";"06064";"PG";"3492231599";" ";" ";" ";"stefania.cappuccini@alice.it";12,0185968288364;42,9987115051064;1;6;1
31665;"054040C202031665";"4";"054040";"PIEGARO";"IL TULIPANO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Vocabolo Palombella,21";"CIBOTTOLA";"06066";"PG";"0031651190784";" ";" ";" ";"theohelmer@live.nl";12,2348817424121;42,9813210993803;1;4;1
31666;"054033B403031666";"5";"054033";"MONTONE";"CASA MOROTTI";"Affittacamere";"Affittacamere";"Zona San Lorenzo, Vocabolo Morotti,76/A";" ";"06014";"PG";"3313685566";" ";" ";" ";"mauriziodet@gmail.com";12,3531222252205;43,3378050320291;4;8;2
31669;"054032B403031669";"5";"054032";"MONTE SANTA MARIA TIBERINA";"CASOLARE I 4 VENTI";"Affittacamere";"Affittacamere";"Vocabolo Poggino,59";" ";"06010";"PG";"0758570260";"3355984888";" ";"www.ilpoggino.it";"Ilpoggino@libero.it";12,1645900595277;43,4342993588541;2;4;2
31670;"054051C202031670";"10";"054051";"SPOLETO";"LA DIMORA NELLA STORIA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via San Gregorio della Sinagoga,3";" ";"06049";"PG";"3282152402";" ";" ";" ";"macbozzi@gmail.com";12,7363649423272;42,7403530924179;1;4;1
31672;"054009B501031672";"4";"054009";"CASTIGLIONE DEL LAGO";"VILLALUCE WINE AGRITURISMO";"Agriturismo";"4 girasoli";"Localita Podicerri,snc";"PANICAROLA";"06060";"PG";"3487014449";" ";" ";" ";"sabrina@morami.it";12,0722839134907;43,0692358000967;6;30;7
31675;"054004C201031675";"6";"054004";"BEVAGNA";"LA CASINA DI LUISIANA";"Affittacamere";"Affittacamere";"Via San Biagio,5";"CANTALUPO";"06031";"PG";"3490804889";" ";" ";" ";"elisacerqueglini@gmail.com";12,584206493929;42,9652279356916;1;2;1
31680;"055032C202031680";"11";"055032";"TERNI";"LA CASETTA DI ANNA ";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via San Valentino,128";" ";"05100";"TR";"3479397060";" ";" ";" ";"edilsabbiature@gmail.com";12,6418480423272;42,5462650420817;1;4;2
31681;"054001B601031681";"2";"054001";"ASSISI";"LE FONTI";"Ostello della gioventu";"Ostello della gioventu'";"Via Armenzano,42";"ARMENZANO";"06081";"PG";"3334535085";"3331297187";" ";"https://ostellorifugiolefonti.altervista.org";"info.ostellolefonti@gmail.com";12,7004158797258;43,0828788929728;2;12;0
31682;"054038C201031682";"4";"054038";"PASSIGNANO SUL TRASIMENO";"LEVAR DEL SOLE";"Affittacamere";"Affittacamere";"Via Europa,7";" ";"06065";"PG";"3292728342";" ";" ";" ";"e.ceno@outlook.it";12,1496121018549;43,1843133018209;6;6;6
31685;"055022C202031685";"11";"055022";"NARNI";"TERRAZZA MEZULE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Piazza Pozzo della Comunita,21";" ";"05035";"TR";"3939303470";" ";" ";" ";"vittorisimonetta@gmail.com";12,5166368306913;42,5174088206151;1;2;1
31687;"054039C101031687";"9";"054039";"PERUGIA";"ALTO LOCANDIERI";"Bed & Breakfast";"Bed & Breakfast";"Strada Montebagnolo Valbiancara,15/0-2";" ";"06131";"PG";"3490915164";" ";" ";" ";"alessiacappelletti70@gmail.com";12,392558480268;43,1653199281072;1;2;1
31689;"054039C202031689";"9";"054039";"PERUGIA";"AL BELVEDERE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Strada di San Silvestro II,snc";"SOLFAGNANO";"06134";"PG";"3663739227";" ";" ";" ";"luca.bonadies@rpapg.it";12,0860102172006;42,9701631267342;1;8;5
31696;"054001C202031696";"2";"054001";"ASSISI";"CASA CARLA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Cesare Guasti,7";"SANTA MARIA DEGLI ANGELI";"06081";"PG";"3479293165";" ";" ";" ";"carlacozzali@gmail.com";12,5971352362561;43,0569684554367;1;7;1
31698;"054026C202031698";"4";"054026";"MAGIONE";"TRE LEPRI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Martiri della Resistenza ,58";"MONTECOLOGNOLA";"06063";"PG";"3896457864";" ";" ";" ";"valemarchesini@yahoo.com";12,1911381405614;43,1493797112293;1;7;3
31699;"054056C201031699";"5";"054056";"UMBERTIDE";"ALBAUMBRA";"Affittacamere";"Affittacamere";"Polgeto localita   Romeggio,518";" ";"06019";"PG";"3343393188";" ";" ";" ";"fronduti.p@icloud.com";12,3006625121117;43,2818407413029;2;4;0
31700;"054001C201031700";"2";"054001";"ASSISI";"AFFITTACAMERE LE CASCATELLE";"Affittacamere";"Affittacamere";"Via San Vittorino,14";" ";"06081";"PG";"3355861475";" ";" ";" ";"camerelecascatelle@gmail.com";12,6110937686322;43,0790385319179;4;9;4
31702;"054023C202031702";"7";"054023";"GUALDO TADINO";"COLGIGLIONE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Colgiglione,snc";"SAN PELLEGRINO";"06023";"PG";"3384837343";"3391155217";" ";" ";"giovannimanfroni@gmail.com";12,7796392439903;43,232055303149;2;17;9
31703;"054024B404031703";"7";"054024";"GUBBIO";"I CASALI DI VILLA BENVEDUTI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Monteleto Vocabolo Palazzaccio,snc";"MOCAIANA";"06024";"PG";"0759220323";" ";" ";"www.parkhotelaicappuccini.it";"info@parkhotelaicappuccini.it";12,4975027161454;43,3804199150764;3;10;5
31708;"054023C201031708";"7";"054023";"GUALDO TADINO";"SAN BENEDETTO";"Affittacamere";"Affittacamere";"Via della Porta ,11";" ";"06023";"PG";"3421704899";" ";" ";" ";"pasquino1984@gmail.com";12,7811657613605;43,2311595889652;2;4;0
31709;"054054C101031709";"6";"054054";"TREVI";"B&B DI LILLOCCI ADRIANO";"Bed & Breakfast";"Bed & Breakfast";"Via Pintura,23 int 1";" ";"06039";"PG";"3386301338";" ";" ";" ";"lillocciadriano@gmail.com";12,7330745846599;42,8794951391146;3;5;0
31710;"055022C202031710";"11";"055022";"NARNI";"LA CERQUETTA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Strada di Borgaria,15";"BORGARIA";"05035";"TR";"3485590296";" ";" ";" ";"rbassitto@yahoo.com";12,5205396343253;42,4826817147484;1;7;2
31714;"054038C101031714";"4";"054038";"PASSIGNANO SUL TRASIMENO";"IL RIFUGIO DELL'ARTISTA";"Bed & Breakfast";"Bed & Breakfast";"Via II Giugno,4";" ";"06065";"PG";"3384070606";" ";" ";" ";"fotodieffe@gmail.it";12,1346814576728;43,1881326390533;1;2;1
31715;"055004C202031715";"1";"055004";"AMELIA";"PALAZZO CANSACCHI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Consacchi,38";"MONTECAMPANO";"05022";"TR";"3466358782";" ";" ";" ";"mariasoledannibale60@gmail.com";12,4287249111295;42,5136322972009;1;14;4
31719;"054009C201031719";"4";"054009";"CASTIGLIONE DEL LAGO";"VILLA MEZZETTI";"Affittacamere";"Affittacamere";"Corso Cavour,65";"PETRIGNANO DEL LAGO";"06061";"PG";"3428859077";" ";" ";" ";"michelespaccini14@gmail.com";12,0061132634078;43,114242164263;5;10;5
31721;"054054C201031721";"6";"054054";"TREVI";"IL PANORAMA DI TREVI";"Affittacamere";"Affittacamere";"Via San Martino,2/a";" ";"06039";"PG";"3393287656";" ";" ";" ";"edopontoni@gmail.com";12,7516763730185;42,8800996922989;2;4;0
31722;"054027B404031722";"12";"054027";"MARSCIANO";"SEVENSEE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Enrico Fermi,snc";"CASTIGLIONE DELLA VALLE";"06055";"PG";"3401561681";" ";" ";" ";"info@sevensee.it";12,2531373135766;43,0184908309004;2;8;4
31723;"054024C202031723";"7";"054024";"GUBBIO";"IKUVIUM HOME";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Via Benamati,4";" ";"06024";"PG";"3475530511";" ";" ";" ";"serena210794@gmail.com";12,5759264288364;43,3537238258707;1;3;1
31724;"054018C101031724";"6";"054018";"FOLIGNO";"LE STANZE DI ANGELINA";"Bed & Breakfast";"Bed & Breakfast";"Via Guglielmo Ferrero,6";" ";"06034";"PG";"3914542294";" ";" ";" ";"checcuccieleonora@gmail.com";12,6991979711636;42,951624673216;1;2;1
31725;"054018C101031725";"6";"054018";"FOLIGNO";"GIULIVETO";"Bed & Breakfast";"Bed & Breakfast";"Vocabolo Colpernaco,23";" ";"06034";"PG";"3398569948";"3355439547";" ";"www.giuliveto.com";"piurilisa@gmail.com";12,7274029865092;42,955651014268;3;6;3
